Transaction_ID,Date,Customer_ID,Product_ID,Branch_ID,Sales_Channel,Quantity,Discount_Rate
TXN-002536,2023-03-26,CUST-0119,PROD-109,BR-02,Store,1,0.0
TXN-002537,2023-10-27,CUST-0800,PROD-107,BR-07,Online ,1,0.15
TXN-002538,2023-11-11,CUST-3448,PROD-102,BR-02,STORE,1,0.15
TXN-002539,2024-10-30,CUST-0646,PROD-107,BR-05,online,1,0.1
TXN-002540,2023-06-16,CUST-2093,PROD-104,BR-10,Store,2,0.15
TXN-002541,2024-04-10,CUST-1850,PROD-103,BR-06,Online,1,0.05
TXN-002542,2024-10-25,CUST-3165,PROD-105,BR-03,Store,1,0.0
TXN-002543,2024-01-25,CUST-2086,PROD-109,BR-01,Store,1,0.0
TXN-002544,2023-03-15,CUST-0997,PROD-104,BR-08,Store,2,0.1
TXN-002545,2024-06-17,CUST-0717,PROD-110,BR-12,Online ,2,0.1
TXN-002546,2023-04-20,CUST-0403,PROD-101,BR-08,STORE,1,0.1
TXN-002547,2024-10-09,CUST-1950,PROD-103,BR-04,Store,1,0.15
TXN-002548,2024-04-01,CUST-0428,PROD-111,BR-03,Online,1,0.1
TXN-002549,2024-07-17,CUST-3150,PROD-108,BR-08,Online ,1,
TXN-002550,2024-08-17,CUST-1695,PROD-108,BR-08,Online ,1,0.0
TXN-002551,2024-11-17,CUST-2355,PROD-105,BR-10,Online,2,0.0
TXN-002552,2024-07-15,CUST-2665,PROD-104,BR-06,Store,1,0.0
TXN-002553,2023-09-26,CUST-2547,PROD-109,BR-04,Online,1,0.1
TXN-002554,2024-09-24,CUST-0206,PROD-108,BR-10,Online,1,0.0
TXN-002555,2024-07-27,CUST-2913,PROD-110,BR-08,Store,3,0.15
TXN-002556,2023-05-17,CUST-0994,PROD-110,BR-09,Online ,2,0.0
TXN-002557,2023-07-25,CUST-2046,PROD-105,BR-12,STORE,2,0.1
TXN-002558,2023-01-05,CUST-1212,PROD-106,BR-06,Online,1,0.05
TXN-002559,2023-02-15,CUST-2719,PROD-109,BR-08,Online,1,
TXN-002560,2024-02-02,CUST-1419,PROD-108,BR-06,online,1,0.15
TXN-002561,2024-01-28,CUST-0341,PROD-109,BR-07,Online ,1,0.0
TXN-002562,2024-05-02,CUST-2933,PROD-110,BR-02,Online ,1,0.15
TXN-002563,2023-12-25,CUST-2792,PROD-105,BR-09,Online ,1,0.0
TXN-002564,2023-09-10,CUST-0784,PROD-110,BR-04,Online ,1,0.0
TXN-002565,2024-05-15,CUST-1932,PROD-104,BR-04,online,3,0.05
TXN-002566,2023-05-18,CUST-0162,PROD-105,BR-09,STORE,2,0.0
TXN-002567,2023-05-17,CUST-2163,PROD-108,BR-08,Online,2,
TXN-002568,2023-10-29,CUST-3192,PROD-104,BR-06,Online ,2,0.0
TXN-002569,2023-11-21,CUST-2873,PROD-109,BR-12,Store,1,0.0
TXN-002570,2023-03-17,CUST-2727,PROD-108,BR-05,online,2,0.0
TXN-002571,2023-03-03,CUST-1705,PROD-106,BR-06,online,2,0.1
TXN-002572,2024-11-28,CUST-1018,PROD-104,BR-12,online,2,0.0
TXN-002573,2023-08-22,CUST-0733,PROD-111,BR-01,online,1,0.0
TXN-002574,2024-10-01,CUST-2879,PROD-107,BR-07,Store,1,0.05
TXN-002575,2023-03-10,CUST-3098,PROD-109,BR-05,Online ,2,0.0
TXN-002576,2023-01-06,CUST-2528,PROD-109,BR-10,online,1,0.0
TXN-002577,2023-11-16,CUST-1220,PROD-110,BR-05,Online,2,0.0
TXN-002578,2024-02-20,CUST-0619,PROD-103,BR-10,Online,1,0.1
TXN-002579,2024-10-24,CUST-0349,PROD-111,BR-02,STORE,2,0.0
TXN-002580,2023-03-15,CUST-2741,PROD-104,BR-10,online,1,0.15
TXN-002581,2023-04-09,CUST-0723,PROD-102,BR-11,Store,3,0.05
TXN-002582,2024-04-30,CUST-1877,PROD-108,BR-10,Online,1,0.0
TXN-002583,2024-01-23,CUST-2047,PROD-105,BR-06,Store,1,0.05
TXN-002584,2024-07-02,CUST-0835,PROD-103,BR-01,STORE,4,0.0
TXN-002585,2024-02-10,CUST-0397,PROD-103,BR-01,Online ,1,0.0
TXN-002586,2023-01-01,CUST-0458,PROD-105,BR-03,online,3,0.05
TXN-002587,2023-06-12,CUST-1496,PROD-111,BR-05,Store,1,0.05
TXN-002588,2023-02-01,CUST-1053,PROD-105,BR-01,Store,1,0.15
TXN-002589,2024-05-11,CUST-3326,PROD-109,BR-02,online,1,0.15
TXN-002590,2023-10-12,CUST-0132,PROD-106,BR-10,STORE,1,0.0
TXN-002591,2024-04-21,CUST-2473,PROD-107,BR-06,Online ,1,
TXN-002592,2024-04-05,CUST-0485,PROD-103,BR-10,online,2,0.0
TXN-002593,2023-09-25,CUST-2104,PROD-109,BR-10,STORE,1,0.0
TXN-002594,2023-07-05,CUST-2445,PROD-107,BR-01,Online ,1,0.0
TXN-002595,2024-07-15,CUST-1759,PROD-107,BR-01,Online ,1,0.15
TXN-002596,2023-06-15,CUST-0423,PROD-102,BR-06,Online,1,0.15
TXN-002597,2023-11-16,CUST-3465,PROD-107,BR-11,Online,1,0.0
TXN-002598,2024-07-30,CUST-0089,PROD-110,BR-02,Store,1,0.0
TXN-002599,2023-08-03,CUST-3114,PROD-110,BR-02,online,2,0.0
TXN-002600,2023-07-08,CUST-0972,PROD-109,BR-10,Online ,1,0.1
TXN-002601,2023-01-07,CUST-2539,PROD-108,BR-03,STORE,1,0.0
TXN-002602,2024-10-14,CUST-2206,PROD-110,BR-01,STORE,1,0.0
TXN-002603,2023-01-01,CUST-0425,PROD-104,BR-07,Online,4,0.0
TXN-002604,2023-01-07,CUST-0923,PROD-110,BR-10,online,1,0.15
TXN-002605,2024-10-06,CUST-3251,PROD-103,BR-09,Online ,1,0.0
TXN-002606,2024-11-30,CUST-1429,PROD-110,BR-09,Online ,1,0.05
TXN-002607,2024-10-05,CUST-3480,PROD-106,BR-09,online,3,0.05
TXN-002608,2024-10-20,CUST-2087,PROD-105,BR-04,STORE,1,0.1
TXN-002609,2024-08-17,CUST-1619,PROD-101,BR-10,online,1,0.05
TXN-002610,2024-10-18,CUST-1665,PROD-109,BR-07,STORE,2,0.1
TXN-002611,2024-10-19,CUST-1079,PROD-105,BR-06,online,1,0.15
TXN-002612,2023-11-30,CUST-2331,PROD-102,BR-11,online,2,0.0
TXN-002613,2023-02-02,CUST-3354,PROD-106,BR-09,Online,2,0.0
TXN-002614,2023-06-29,CUST-2336,PROD-107,BR-05,online,1,0.0
TXN-002615,2023-12-28,CUST-3392,PROD-101,BR-10,Store,3,0.0
TXN-002616,2024-06-15,CUST-2619,PROD-103,BR-01,Store,1,0.05
TXN-002617,2024-05-29,CUST-0626,PROD-104,BR-04,STORE,1,0.0
TXN-002618,2023-01-28,CUST-1994,PROD-102,BR-09,Online ,1,0.0
TXN-002619,2024-10-19,CUST-0051,PROD-109,BR-02,STORE,1,0.05
TXN-002620,2023-09-19,CUST-3408,PROD-101,BR-09,Store,1,0.0
TXN-002621,2023-03-08,CUST-1671,PROD-108,BR-08,Online ,1,0.05
TXN-002622,2024-11-24,CUST-3232,PROD-102,BR-07,Store,1,0.0
TXN-002623,2023-10-04,CUST-0878,PROD-109,BR-09,Online,1,0.0
TXN-002624,2024-07-26,CUST-2679,PROD-104,BR-11,Online,1,0.0
TXN-002625,2024-02-14,CUST-0891,PROD-106,BR-09,Online ,1,0.05
TXN-002626,2024-11-09,CUST-2836,PROD-106,BR-01,STORE,1,0.0
TXN-002627,2023-10-16,CUST-2958,PROD-108,BR-11,online,1,0.1
TXN-002628,2024-06-26,CUST-1432,PROD-107,BR-02,STORE,1,
TXN-002629,2023-01-07,CUST-3206,PROD-109,BR-11,STORE,1,0.0
TXN-002630,2024-09-29,CUST-1888,PROD-106,BR-08,Store,1,0.15
TXN-002631,2024-10-15,CUST-2131,PROD-109,BR-02,STORE,1,0.0
TXN-002632,2023-05-17,CUST-0029,PROD-111,BR-06,Online,1,0.15
TXN-002633,2023-10-05,CUST-2662,PROD-111,BR-03,STORE,1,0.05
TXN-002634,2024-07-24,CUST-0549,PROD-107,BR-03,STORE,1,0.0
TXN-002635,2023-01-10,CUST-2590,PROD-102,BR-04,Online,2,0.0
TXN-002636,2023-05-10,CUST-2686,PROD-111,BR-08,STORE,1,0.0
TXN-002637,2024-08-27,CUST-1614,PROD-102,BR-07,online,1,0.0
TXN-002638,2024-09-27,CUST-0881,PROD-109,BR-01,online,1,0.0
TXN-002639,2024-05-16,CUST-2179,PROD-102,BR-11,STORE,1,0.1
TXN-002640,2023-11-04,CUST-0915,PROD-111,BR-10,Store,1,0.15
TXN-002641,2024-11-30,CUST-0095,PROD-109,BR-07,online,1,0.05
TXN-002642,2024-10-28,CUST-1860,PROD-104,BR-07,Store,1,0.1
TXN-002643,2023-01-18,CUST-2524,PROD-109,BR-06,online,3,0.0
TXN-002644,2023-03-26,CUST-0045,PROD-104,BR-08,Online ,1,0.0
TXN-002645,2023-03-03,CUST-2244,PROD-106,BR-05,Online,1,0.1
TXN-002646,2023-08-05,CUST-0226,PROD-102,BR-01,STORE,1,0.0
TXN-002647,2024-04-03,CUST-2694,PROD-111,BR-04,Online,4,0.15
TXN-002648,2023-04-02,CUST-0590,PROD-105,BR-06,Online ,4,0.0
TXN-002649,2024-06-03,CUST-1720,PROD-104,BR-01,online,2,0.0
TXN-002650,2023-07-08,CUST-2451,PROD-107,BR-04,Online,1,0.05
TXN-002651,2023-02-24,CUST-3027,PROD-109,BR-04,Online,2,0.05
TXN-002652,2024-05-02,CUST-1368,PROD-102,BR-01,Online,1,0.1
TXN-002653,2024-05-21,CUST-3419,PROD-109,BR-11,Online ,1,0.05
TXN-002654,2023-03-11,CUST-0741,PROD-107,BR-10,STORE,3,0.15
TXN-002655,2024-08-04,CUST-1258,PROD-103,BR-10,Store,1,0.05
TXN-002656,2023-11-10,CUST-2824,PROD-105,BR-04,Store,1,0.05
TXN-002657,2023-02-13,CUST-1774,PROD-107,BR-11,online,1,0.05
TXN-002658,2023-09-28,CUST-1483,PROD-111,BR-01,online,2,0.0
TXN-002659,2024-07-23,CUST-1646,PROD-107,BR-07,Online ,1,0.0
TXN-002660,2023-10-27,CUST-2020,PROD-101,BR-03,Online ,2,0.1
TXN-002661,2023-08-28,CUST-1719,PROD-104,BR-05,STORE,1,0.0
TXN-002662,2024-10-01,CUST-2056,PROD-104,BR-06,Online,1,0.05
TXN-002663,2023-07-20,CUST-1488,PROD-107,BR-11,Store,4,0.0
TXN-002664,2023-01-09,CUST-1717,PROD-110,BR-11,Online,1,0.15
TXN-002665,2024-08-08,CUST-1225,PROD-107,BR-06,online,2,0.0
TXN-002666,2024-08-11,CUST-0152,PROD-108,BR-02,online,1,0.05
TXN-002667,2023-04-05,CUST-2341,PROD-108,BR-08,Store,1,0.0
TXN-002668,2024-06-24,CUST-0109,PROD-105,BR-08,Online ,1,0.0
TXN-002669,2024-01-05,CUST-2504,PROD-102,BR-06,online,1,0.15
TXN-002670,2023-10-02,CUST-0308,PROD-110,BR-12,Online,2,
TXN-002671,2023-06-06,CUST-0945,PROD-107,BR-03,Online,1,
TXN-002672,2023-03-17,CUST-0225,PROD-109,BR-02,Online,1,0.15
TXN-002673,2024-08-22,CUST-1044,PROD-102,BR-08,Online,1,0.0
TXN-002674,2023-04-06,CUST-0232,PROD-106,BR-05,STORE,1,0.05
TXN-002675,2024-01-31,CUST-0077,PROD-101,BR-04,Online,1,0.1
TXN-002676,2023-01-13,CUST-0208,PROD-104,BR-10,online,2,0.0
TXN-002677,2024-01-10,CUST-2680,PROD-101,BR-04,Online,1,0.0
TXN-002678,2024-04-29,CUST-2658,PROD-109,BR-05,STORE,2,0.0
TXN-002679,2024-06-22,CUST-0553,PROD-111,BR-03,STORE,2,0.05
TXN-002680,2023-09-18,CUST-2545,PROD-105,BR-04,STORE,1,0.15
TXN-002681,2023-06-29,CUST-2089,PROD-105,BR-08,Store,1,0.0
TXN-002682,2024-08-18,CUST-2215,PROD-108,BR-01,Online ,1,
TXN-002683,2024-03-30,CUST-1237,PROD-107,BR-04,Online,1,0.0
TXN-002684,2023-10-19,CUST-0094,PROD-103,BR-11,Online ,1,0.15
TXN-002685,2023-07-30,CUST-0705,PROD-107,BR-08,Online,1,0.1
TXN-002686,2024-09-12,CUST-2027,PROD-106,BR-06,STORE,2,0.0
TXN-002687,2023-07-29,CUST-0815,PROD-110,BR-09,STORE,4,0.0
TXN-002688,2023-09-16,CUST-0567,PROD-103,BR-10,Online,1,0.0
TXN-002689,2024-02-10,CUST-3253,PROD-105,BR-09,online,1,0.0
TXN-002690,2023-08-24,CUST-0774,PROD-109,BR-11,online,2,0.0
TXN-002691,2024-01-24,CUST-1099,PROD-102,BR-09,online,1,0.05
TXN-002692,2023-02-17,CUST-0603,PROD-103,BR-06,Store,2,0.1
TXN-002693,2024-03-14,CUST-1927,PROD-108,BR-07,STORE,2,0.15
TXN-002694,2024-07-04,CUST-0626,PROD-107,BR-05,Online ,1,0.0
TXN-002695,2024-10-08,CUST-1185,PROD-108,BR-04,Online,1,
TXN-002696,2023-05-09,CUST-1717,PROD-109,BR-03,Online,3,0.0
TXN-002697,2024-09-12,CUST-2579,PROD-106,BR-08,online,1,0.0
TXN-002698,2024-04-04,CUST-0322,PROD-106,BR-12,online,2,0.0
TXN-002699,2024-10-12,CUST-2843,PROD-103,BR-07,Online ,2,0.0
TXN-002700,2023-09-11,CUST-1423,PROD-110,BR-06,online,1,0.0
TXN-002701,2024-07-31,CUST-2920,PROD-101,BR-07,STORE,2,0.15
TXN-002702,2024-01-20,CUST-2538,PROD-101,BR-10,Online ,1,0.0
TXN-002703,2024-04-16,CUST-2695,PROD-106,BR-05,online,1,0.15
TXN-002704,2023-07-18,CUST-1610,PROD-111,BR-12,online,1,0.0
TXN-002705,2024-05-25,CUST-2812,PROD-108,BR-04,Store,1,0.0
TXN-002706,2024-09-15,CUST-1086,PROD-111,BR-06,Online,1,0.0
TXN-002707,2023-09-15,CUST-3052,PROD-104,BR-04,STORE,1,
TXN-002708,2024-11-13,CUST-1535,PROD-101,BR-09,STORE,3,0.0
TXN-002709,2023-04-29,CUST-2752,PROD-104,BR-05,Online,1,0.15
TXN-002710,2023-12-20,CUST-3238,PROD-105,BR-10,Store,1,0.0
TXN-002711,2023-05-22,CUST-1387,PROD-110,BR-12,Online,1,0.15
TXN-002712,2024-11-17,CUST-1362,PROD-107,BR-07,Store,2,0.0
TXN-002713,2023-09-02,CUST-1403,PROD-104,BR-12,Online,4,0.0
TXN-002714,2023-02-15,CUST-1445,PROD-110,BR-09,online,4,0.0
TXN-002715,2023-06-20,CUST-0324,PROD-102,BR-01,Online ,2,0.0
TXN-002716,2023-03-22,CUST-0138,PROD-106,BR-10,Store,1,0.05
TXN-002717,2024-02-22,CUST-0457,PROD-104,BR-08,STORE,1,0.0
TXN-002718,2023-12-16,CUST-2810,PROD-107,BR-09,Store,1,0.05
TXN-002719,2023-05-08,CUST-1453,PROD-111,BR-11,Online ,4,0.15
TXN-002720,2023-06-12,CUST-1701,PROD-110,BR-05,Online ,3,0.15
TXN-002721,2023-03-22,CUST-0563,PROD-110,BR-11,Online ,1,0.05
TXN-002722,2024-07-28,CUST-2241,PROD-110,BR-05,Online ,1,0.0
TXN-002723,2024-07-15,CUST-2473,PROD-111,BR-06,STORE,1,0.15
TXN-002724,2024-04-16,CUST-2972,PROD-103,BR-01,online,1,0.0
TXN-002725,2023-09-27,CUST-1874,PROD-106,BR-02,Store,1,0.05
TXN-002726,2023-02-22,CUST-0613,PROD-102,BR-09,Online,1,0.1
TXN-002727,2024-05-07,CUST-0081,PROD-103,BR-12,Online,2,
TXN-002728,2023-08-11,CUST-3476,PROD-103,BR-07,STORE,1,0.0
TXN-002729,2023-04-10,CUST-2540,PROD-109,BR-10,Store,1,0.05
TXN-002730,2024-04-11,CUST-1676,PROD-108,BR-07,online,1,0.0
TXN-002731,2024-05-02,CUST-1756,PROD-104,BR-06,Online,4,0.0
TXN-002732,2024-07-22,CUST-3259,PROD-101,BR-03,Online,1,0.15
TXN-002733,2023-07-12,CUST-2315,PROD-110,BR-05,Online,1,0.15
TXN-002734,2024-04-26,CUST-1072,PROD-107,BR-01,online,1,0.05
TXN-002735,2024-01-24,CUST-0508,PROD-104,BR-09,Online ,1,0.0
TXN-002736,2023-01-04,CUST-0382,PROD-101,BR-07,Online ,2,0.0
TXN-002737,2024-02-04,CUST-2383,PROD-102,BR-12,Store,1,0.0
TXN-002738,2024-07-08,CUST-2084,PROD-102,BR-05,STORE,1,0.05
TXN-002739,2023-06-21,CUST-2514,PROD-111,BR-07,Online ,1,0.0
TXN-002740,2023-01-02,CUST-1607,PROD-104,BR-01,Online ,1,0.0
TXN-002741,2024-01-03,CUST-0202,PROD-111,BR-12,Online,2,0.15
TXN-002742,2024-02-29,CUST-0053,PROD-109,BR-01,Online,1,0.0
TXN-002743,2023-07-29,CUST-2980,PROD-106,BR-02,Store,1,0.0
TXN-002744,2023-04-28,CUST-1892,PROD-108,BR-02,Online ,1,0.0
TXN-002745,2024-02-08,CUST-0437,PROD-108,BR-08,Online,3,0.05
TXN-002746,2023-10-16,CUST-2842,PROD-105,BR-05,online,1,0.05
TXN-002747,2024-09-30,CUST-2697,PROD-102,BR-06,Online ,1,0.05
TXN-002748,2023-12-20,CUST-0622,PROD-104,BR-08,Online,2,0.0
TXN-002749,2023-10-04,CUST-1891,PROD-106,BR-01,STORE,2,0.1
TXN-002750,2023-03-26,CUST-0387,PROD-103,BR-02,Online,1,0.05
TXN-002751,2024-03-05,CUST-1074,PROD-108,BR-10,Store,1,0.0
TXN-002752,2023-06-27,CUST-2952,PROD-105,BR-08,Online ,3,0.0
TXN-002753,2024-11-10,CUST-1562,PROD-106,BR-02,Online ,1,0.1
TXN-002754,2023-04-23,CUST-2668,PROD-106,BR-03,Online,1,0.05
TXN-002755,2023-01-04,CUST-2050,PROD-104,BR-02,online,3,0.0
TXN-002756,2024-10-13,CUST-2403,PROD-107,BR-07,STORE,2,0.1
TXN-002757,2023-04-30,CUST-1398,PROD-110,BR-03,Online ,1,0.05
TXN-002758,2023-09-24,CUST-1795,PROD-101,BR-11,online,1,0.15
TXN-002759,2024-07-01,CUST-0664,PROD-108,BR-03,STORE,1,0.0
TXN-002760,2024-06-30,CUST-1338,PROD-108,BR-10,Store,1,
TXN-002761,2023-11-21,CUST-3154,PROD-103,BR-06,online,2,0.0
TXN-002762,2023-12-18,CUST-1364,PROD-110,BR-07,online,3,0.0
TXN-002763,2023-12-13,CUST-2336,PROD-110,BR-01,STORE,1,0.15
TXN-002764,2024-03-16,CUST-1525,PROD-104,BR-06,Online ,1,0.15
TXN-002765,2024-03-10,CUST-1762,PROD-102,BR-10,STORE,1,0.0
TXN-002766,2024-01-07,CUST-3151,PROD-104,BR-03,Online,1,0.0
TXN-002767,2024-03-27,CUST-1286,PROD-105,BR-04,Store,1,0.0
TXN-002768,2023-07-22,CUST-1929,PROD-102,BR-04,Store,1,0.1
TXN-002769,2023-09-10,CUST-1675,PROD-109,BR-12,Online ,1,0.1
TXN-002770,2023-06-14,CUST-0569,PROD-102,BR-12,STORE,1,0.0
TXN-002771,2023-04-29,CUST-0876,PROD-107,BR-05,Store,2,0.0
TXN-002772,2023-07-11,CUST-3438,PROD-104,BR-02,online,1,0.1
TXN-002773,2023-10-13,CUST-3434,PROD-107,BR-10,Online,1,0.0
TXN-002774,2023-04-19,CUST-3039,PROD-110,BR-10,Store,1,0.0
TXN-002775,2023-05-31,CUST-3088,PROD-105,BR-06,online,1,0.0
TXN-002776,2024-11-16,CUST-0111,PROD-109,BR-01,Store,1,0.0
TXN-002777,2024-11-13,CUST-0327,PROD-108,BR-03,STORE,1,0.1
TXN-002778,2023-07-23,CUST-2336,PROD-103,BR-02,Online,2,0.0
TXN-002779,2023-01-28,CUST-1085,PROD-108,BR-09,Online,1,0.05
TXN-002780,2023-04-26,CUST-1272,PROD-105,BR-01,Store,2,0.1
TXN-002781,2024-08-18,CUST-3428,PROD-108,BR-09,STORE,1,0.15
TXN-002782,2023-12-06,CUST-1486,PROD-103,BR-10,Online,1,0.0
TXN-002783,2024-03-24,CUST-2942,PROD-105,BR-11,STORE,1,0.0
TXN-002784,2023-11-24,CUST-1301,PROD-109,BR-06,STORE,3,0.0
TXN-002785,2023-08-12,CUST-2453,PROD-105,BR-02,Store,4,0.1
TXN-002786,2023-10-02,CUST-2049,PROD-111,BR-11,Online,2,0.0
TXN-002787,2023-07-19,CUST-0505,PROD-104,BR-07,Online,2,0.0
TXN-002788,2024-01-04,CUST-3097,PROD-107,BR-01,Online ,1,0.15
TXN-002789,2024-08-21,CUST-0291,PROD-105,BR-09,Store,1,
TXN-002790,2023-12-18,CUST-1268,PROD-106,BR-01,online,1,0.05
TXN-002791,2023-04-19,CUST-1618,PROD-111,BR-03,online,1,0.0
TXN-002792,2023-05-11,CUST-2139,PROD-109,BR-10,STORE,1,0.0
TXN-002793,2024-07-14,CUST-2570,PROD-104,BR-07,STORE,1,0.0
TXN-002794,2024-07-09,CUST-3394,PROD-106,BR-07,Online ,1,0.1
TXN-002795,2024-08-06,CUST-0311,PROD-110,BR-10,Online,1,0.0
TXN-002796,2024-05-11,CUST-2444,PROD-105,BR-08,STORE,1,0.05
TXN-002797,2023-07-29,CUST-2579,PROD-108,BR-11,Online ,1,0.0
TXN-002798,2023-12-12,CUST-3036,PROD-109,BR-05,Online,2,0.1
TXN-002799,2024-10-21,CUST-2224,PROD-105,BR-02,Online,1,0.0
TXN-002800,2024-06-21,CUST-1135,PROD-104,BR-11,STORE,1,0.0
TXN-002801,2023-01-25,CUST-0193,PROD-104,BR-01,Online ,2,0.05
TXN-002802,2024-04-06,CUST-1717,PROD-110,BR-12,STORE,2,0.0
TXN-002803,2024-01-07,CUST-0223,PROD-108,BR-06,Online,3,0.0
TXN-002804,2024-05-19,CUST-1752,PROD-105,BR-05,Online,1,0.0
TXN-002805,2024-08-23,CUST-2537,PROD-110,BR-07,online,3,0.0
TXN-002806,2024-05-18,CUST-1371,PROD-103,BR-10,Store,1,0.05
TXN-002807,2023-07-17,CUST-3413,PROD-107,BR-01,STORE,1,
TXN-002808,2023-06-06,CUST-3335,PROD-106,BR-06,Online ,1,0.0
TXN-002809,2024-04-02,CUST-0477,PROD-104,BR-01,Online ,1,0.15
TXN-002810,2024-02-09,CUST-0381,PROD-109,BR-04,STORE,1,0.1
TXN-002811,2023-03-22,CUST-3113,PROD-105,BR-12,online,2,0.05
TXN-002812,2024-04-04,CUST-3284,PROD-109,BR-01,online,1,0.0
TXN-002813,2024-10-15,CUST-1567,PROD-101,BR-01,STORE,3,0.05
TXN-002814,2024-07-17,CUST-1379,PROD-111,BR-10,online,2,0.0
TXN-002815,2023-07-29,CUST-3139,PROD-106,BR-03,Online ,1,0.15
TXN-002816,2023-11-09,CUST-0775,PROD-103,BR-03,online,1,0.0
TXN-002817,2024-11-07,CUST-0484,PROD-108,BR-04,Online ,2,0.15
TXN-002818,2024-04-17,CUST-3296,PROD-106,BR-12,Online,1,0.0
TXN-002819,2023-12-12,CUST-2695,PROD-108,BR-11,STORE,2,0.05
TXN-002820,2023-07-02,CUST-0142,PROD-102,BR-05,Online,3,0.0
TXN-002821,2023-11-20,CUST-1997,PROD-101,BR-05,online,1,0.0
TXN-002822,2024-03-22,CUST-1745,PROD-103,BR-10,Online ,1,0.1
TXN-002823,2024-04-26,CUST-0952,PROD-107,BR-01,Store,1,0.1
TXN-002824,2024-08-22,CUST-1349,PROD-105,BR-02,online,2,0.1
TXN-002825,2023-03-21,CUST-1102,PROD-106,BR-01,online,1,0.0
TXN-002826,2024-09-15,CUST-2008,PROD-108,BR-08,Online ,1,0.05
TXN-002827,2023-06-19,CUST-1547,PROD-104,BR-06,Online ,1,0.05
TXN-002828,2024-09-04,CUST-1624,PROD-109,BR-09,STORE,2,0.05
TXN-002829,2023-10-08,CUST-3171,PROD-110,BR-11,Store,1,0.05
TXN-002830,2023-10-12,CUST-0504,PROD-110,BR-04,Online ,1,0.0
TXN-002831,2024-07-20,CUST-1675,PROD-110,BR-07,Store,1,0.0
TXN-002832,2023-06-11,CUST-0783,PROD-111,BR-04,STORE,1,0.0
TXN-002833,2023-11-23,CUST-0996,PROD-110,BR-05,Online ,1,0.1
TXN-002834,2024-07-16,CUST-0273,PROD-104,BR-03,online,1,0.15
TXN-002835,2023-04-08,CUST-0473,PROD-103,BR-12,Online,1,0.0
TXN-002836,2023-12-12,CUST-2953,PROD-101,BR-07,Store,1,0.0
TXN-002837,2023-05-28,CUST-2361,PROD-104,BR-05,online,1,0.0
TXN-002838,2023-12-11,CUST-2347,PROD-109,BR-12,STORE,2,0.0
TXN-002839,2024-01-11,CUST-0486,PROD-111,BR-10,Store,1,0.0
TXN-002840,2024-01-09,CUST-3479,PROD-108,BR-08,Online ,2,0.0
TXN-002841,2024-07-15,CUST-0378,PROD-107,BR-10,STORE,2,0.1
TXN-002842,2023-01-15,CUST-1438,PROD-104,BR-02,STORE,2,0.05
TXN-002843,2023-03-01,CUST-2755,PROD-110,BR-04,online,1,0.0
TXN-002844,2023-07-02,CUST-2394,PROD-108,BR-12,Online,3,0.0
TXN-002845,2024-03-08,CUST-1205,PROD-104,BR-12,online,1,0.05
TXN-002846,2024-06-17,CUST-1982,PROD-110,BR-09,Online ,1,0.15
TXN-002847,2024-09-29,CUST-2864,PROD-108,BR-09,Online ,1,0.05
TXN-002848,2023-01-13,CUST-3188,PROD-105,BR-09,Online ,4,0.05
TXN-002849,2024-11-20,CUST-2673,PROD-108,BR-05,online,1,0.0
TXN-002850,2023-02-16,CUST-1339,PROD-110,BR-06,Store,1,0.0
TXN-002851,2023-09-26,CUST-2577,PROD-110,BR-10,Online ,1,0.0
TXN-002852,2024-02-14,CUST-2100,PROD-110,BR-07,Store,1,0.0
TXN-002853,2024-10-26,CUST-1950,PROD-104,BR-03,Online ,2,0.15
TXN-002854,2024-06-28,CUST-2531,PROD-102,BR-09,Store,1,0.0
TXN-002855,2024-06-15,CUST-1318,PROD-109,BR-08,Online ,1,0.05
TXN-002856,2023-09-27,CUST-0589,PROD-106,BR-12,STORE,1,0.0
TXN-002857,2023-05-25,CUST-1096,PROD-109,BR-05,Online ,1,0.05
TXN-002858,2023-12-25,CUST-1257,PROD-111,BR-11,online,1,0.0
TXN-002859,2024-06-10,CUST-2966,PROD-101,BR-08,online,1,0.15
TXN-002860,2024-02-02,CUST-3273,PROD-104,BR-05,Online ,2,0.1
TXN-002861,2023-09-01,CUST-1282,PROD-110,BR-02,Online ,2,
TXN-002862,2024-05-01,CUST-1170,PROD-111,BR-11,online,1,0.0
TXN-002863,2024-03-03,CUST-2342,PROD-104,BR-02,Online,1,
TXN-002864,2023-09-29,CUST-1290,PROD-104,BR-12,Online ,1,0.0
TXN-002865,2024-07-28,CUST-0878,PROD-107,BR-08,online,1,0.0
TXN-002866,2024-11-13,CUST-2702,PROD-102,BR-12,online,1,0.0
TXN-002867,2024-09-03,CUST-0523,PROD-111,BR-04,online,3,0.0
TXN-002868,2023-08-13,CUST-0483,PROD-101,BR-11,STORE,2,0.05
TXN-002869,2024-07-02,CUST-1334,PROD-106,BR-06,STORE,1,0.0
TXN-002870,2023-11-11,CUST-1761,PROD-101,BR-06,STORE,1,0.05
TXN-002871,2023-10-05,CUST-2305,PROD-105,BR-08,STORE,1,0.0
TXN-002872,2024-04-17,CUST-1644,PROD-103,BR-06,Online,1,0.15
TXN-002873,2024-09-05,CUST-3458,PROD-105,BR-09,STORE,1,0.1
TXN-002874,2024-03-13,CUST-1677,PROD-106,BR-10,Online,1,
