InvoiceNo,OrderDate,CustomerID,ProductID,CountryID,Quantity,UnitPrice,UnitCost
INV-2024-29742,2025-10-10,1228.0,PRD-139,SA,1,769.0,665
INV-2024-62026,2024-04-05,1129.0,PRD-114,EG,7,2310.49,1702
INV-2024-75823,2025-02-16,1325.0,PRD-157,AE,2,802.45,571
INV-2024-66472,2025-06-11,1343.0,PRD-164,AE,10,1473.64,1051
INV-2024-76574,2024-10-11,1499.0,PRD-132,EG,5,408.76,304
INV-2024-53743,2025-12-12,1293.0,PRD-141,JO,6,179.74,135
INV-2024-16967,2025/01/12,1256.0,PRD-128,JO,5,1138.09,813
INV-2024-67847,2025-04-10,1019.0,PRD-152,AE,2,1153.09,995
INV-2024-45728,2025-05-14,1052.0,PRD-150,AE,1,274.01,209
INV-2024-58467,2024-12-01,1338.0,PRD-104,EG,1,1901.1,1602
INV-2024-22820,2025-08-18,1482.0,PRD-105,SA,7,1339.67,992
INV-2024-16440,03-Jan-2024,1295.0,PRD-135,EG,1,1408.39,1051
INV-2024-95016,2024-04-05,1484.0,PRD-123,EG,9,869.29,690
INV-2024-60137,2025-04-14,1204.0,PRD-113,JO,3,386.95,274
INV-2024-65389,2025-10-12,1297.0,PRD-147,EG,4,1894.11,1411
INV-2024-35419,2025-11-11,1228.0,PRD-155,AE,7,1777.04,1436
INV-2024-48535,2025-12-15,1405.0,PRD-126,AE,7,1568.95,1046
INV-2024-34831,2025-01-01,1451.0,PRD-148,AE,6,1988.43,1490
INV-2024-62781,2024-03-05,1024.0,PRD-153,JO,8,219.92,168
INV-2024-33153,2025-07-01,1274.0,PRD-118,EG,9,608.58,489
INV-2024-87863,2025-02-11,1496.0,PRD-111,EG,4,746.61,522
INV-2024-46166,2024/08/11,1386.0,PRD-114,SA,4,1501.78,1303
INV-2024-79410,2025-03-15,1098.0,PRD-135,EG,1,1689.59,1286
INV-2024-89619,2024-08-04,1085.0,PRD-140,EG,8,1698.86,1350
INV-2024-74699,2025-05-21,1222.0,PRD-130,EG,7,2482.51,1792
INV-2024-77976,2024-10-01,1161.0,PRD-129,AE,8,2141.6,1508
INV-2024-66828,2024-11-26,1227.0,PRD-153,SA,2,2781.97,1997
INV-2024-24311,2024-10-17,1101.0,PRD-103,EG,1,1646.94,1410
INV-2024-99281,2024-12-11,1345.0,PRD-159,SA,4,2167.87,1697
INV-2024-16536,2025-07-14,1432.0,PRD-156,EG,6,1718.91,1198
INV-2024-94717,2025-08-14,1423.0,PRD-150,EG,1,1333.24,1101
INV-2024-42629,2024-05-13,,PRD-144,AE,7,783.2,535
INV-2024-24559,2025-08-02,1415.0,PRD-161,SA,10,2468.94,1987
INV-2024-38780,2025-05-11,1073.0,PRD-109,AE,9,2577.99,1819
INV-2024-25097,2024-12-17,1220.0,PRD-150,EG,10,309.41,262
INV-2024-16964,2025-11-29,1345.0,PRD-117,AE,3,644.42,451
INV-2024-14677,2024/02/19,1039.0,PRD-122,SA,5,1839.79,1333
INV-2024-85396,2024-02-17,1444.0,PRD-142,SA,3,2177.11,1698
INV-2024-44888,2024-04-11,1300.0,PRD-114,SA,8,2291.57,1667
INV-2024-41295,2025-10-03,1432.0,PRD-119,AE,6,2334.06,1708
INV-2024-18630,2025-04-15,1202.0,PRD-140,SA,6,1448.65,974
INV-2024-79747,2024-01-17,1194.0,PRD-135,SA,6,1816.93,1483
INV-2024-23242,2024-05-07,1352.0,PRD-148,JO,6,778.9,623
INV-2024-46105,2024-06-10,1057.0,PRD-110,AE,9,355.83,249
INV-2024-39683,2025-03-27,1044.0,PRD-144,SA,4,1225.1,832
INV-2024-91293,2025-04-12,1262.0,PRD-125,AE,1,1847.98,1457
INV-2024-63026,2024-01-01,1106.0,PRD-108,EG,9,2395.67,1740
INV-2024-61368,2025-03-14,1354.0,PRD-113,EG,10,643.66,493
INV-2024-61496,2024-07-26,1263.0,PRD-155,SA,5,1952.72,1648
INV-2024-23278,2025-12-06,1442.0,PRD-136,JO,8,2324.38,1973
INV-2024-38821,2024-05-15,1344.0,PRD-149,JO,3,451.15,389
INV-2024-45162,2025/10/27,1134.0,PRD-110,EG,9,669.46,549
INV-2024-74903,2024-11-05,1137.0,PRD-142,SA,1,2239.14,1891
INV-2024-36962,2024-06-11,1227.0,PRD-124,EG,3,1416.84,1159
INV-2024-32417,2024-10-07,1006.0,PRD-150,JO,4,70.38,53
INV-2024-36683,2024-04-05,1472.0,PRD-151,JO,5,1480.99,1009
INV-2024-55564,2025-11-01,1375.0,PRD-106,SA,10,106.29,71
INV-2024-93479,2025-01-04,1223.0,PRD-162,AE,2,1434.02,1163
INV-2024-47747,2024-09-13,1194.0,PRD-160,AE,3,2131.79,1566
INV-2024-88159,2024-03-25,1248.0,PRD-101,SA,7,1832.05,1389
INV-2024-47745,2025-01-15,1326.0,PRD-109,EG,7,637.26,429
INV-2024-10407,11-Nov-2025,1076.0,PRD-164,SA,1,840.78,627
INV-2024-22352,2025-10-26,1288.0,PRD-151,SA,1,1750.63,1395
INV-2024-34258,2024-06-18,1200.0,PRD-165,SA,10,588.65,505
INV-2024-75960,2024-02-23,1199.0,PRD-121,EG,5,1758.32,1390
INV-2024-91542,2025-02-09,1132.0,PRD-152,JO,10,1220.28,929
INV-2024-72489,2025/10/02,1302.0,PRD-114,EG,10,283.9,220
INV-2024-50019,2024-11-08,1368.0,PRD-142,SA,4,1801.02,1297
INV-2024-41276,2025-12-17,1402.0,PRD-150,SA,5,2400.99,1680
INV-2024-32312,2024-08-27,1495.0,PRD-105,SA,10,2129.73,1523
INV-2024-51302,2025-03-15,1331.0,PRD-163,SA,1,651.05,519
INV-2024-99318,2025-11-02,,PRD-144,EG,2,2220.78,1494
INV-2024-19103,2024-04-03,1350.0,PRD-158,EG,1,405.68,302
INV-2024-31842,2025-12-21,1287.0,PRD-148,SA,10,308.8,254
INV-2024-34555,2024-04-07,1297.0,PRD-119,SA,7,1485.55,1001
INV-2024-53536,2024-01-02,1142.0,PRD-160,EG,3,432.5,291
INV-2024-69666,2024-08-06,1035.0,PRD-132,AE,10,767.6,559
INV-2024-28590,2025-05-03,1374.0,PRD-151,SA,3,2401.14,1649
INV-2024-11669,2024-03-20,1206.0,PRD-122,SA,1,408.1,337
INV-2024-97298,2024-05-15,1293.0,PRD-155,AE,1,1645.14,1177
INV-2024-72206,2025-08-30,1188.0,PRD-159,EG,5,1272.49,1103
INV-2024-66088,2024/08/19,1102.0,PRD-130,EG,6,1435.09,1166
INV-2024-53785,2025-06-15,1424.0,PRD-165,AE,5,615.26,443
INV-2024-12729,2025-11-27,1003.0,PRD-111,SA,7,1033.85,791
INV-2024-33267,2025-03-31,1436.0,PRD-142,SA,2,1300.57,1033
INV-2024-44581,2024-01-10,1194.0,PRD-133,AE,10,702.91,495
INV-2024-20089,09-Jan-2024,1063.0,PRD-145,AE,1,2225.75,1844
INV-2024-32377,2025-12-13,1156.0,PRD-111,JO,1,2733.65,1908
INV-2024-99024,2024-12-17,1078.0,PRD-112,SA,9,668.96,550
INV-2024-11275,2024-05-03,1189.0,PRD-143,SA,9,2741.61,1998
INV-2024-87857,2025-03-08,1290.0,PRD-162,SA,10,109.23,74
INV-2024-56156,2025-12-11,1414.0,PRD-144,EG,10,1160.1,979
INV-2024-72105,2024-05-15,1042.0,PRD-164,SA,8,1718.21,1482
INV-2024-86435,2025-05-04,1177.0,PRD-105,EG,7,1404.97,1074
INV-2024-10131,2024-03-13,1458.0,PRD-108,JO,10,788.96,671
INV-2024-74003,2024-08-22,1466.0,PRD-133,SA,7,74.66,59
INV-2024-42441,2025/01/27,1130.0,PRD-151,SA,9,2101.57,1707
INV-2024-71940,2024-04-01,1107.0,PRD-142,EG,4,1242.42,967
INV-2024-24337,2024-04-14,1060.0,PRD-134,EG,9,1386.2,978
INV-2024-15921,2024-04-15,1235.0,PRD-152,EG,8,2520.79,1822
INV-2024-12279,2024-11-16,1005.0,PRD-108,SA,7,765.39,623
INV-2024-84352,2025-01-11,1483.0,PRD-142,EG,10,2361.4,1686
INV-2024-99135,2024-11-02,1432.0,PRD-130,SA,2,1924.14,1358
INV-2024-48097,2024-05-20,1023.0,PRD-131,AE,4,620.53,512
INV-2024-39922,2025-01-26,1384.0,PRD-154,AE,8,1075.56,732
INV-2024-78848,2024-05-16,1459.0,PRD-164,SA,5,2319.91,1828
INV-2024-75948,2025-10-18,1155.0,PRD-101,EG,9,914.95,625
INV-2024-31928,2025-11-24,1301.0,PRD-106,AE,5,2161.62,1485
INV-2024-29212,2024-05-26,1372.0,PRD-157,AE,4,2116.36,1777
INV-2024-22308,2024-03-11,1177.0,PRD-112,EG,7,130.48,90
INV-2024-23106,2025-06-27,1084.0,PRD-138,AE,8,202.93,155
INV-2024-49924,2025/07/30,,PRD-147,EG,10,2221.36,1520
INV-2024-53997,2024-01-09,1212.0,PRD-162,AE,2,314.72,265
INV-2024-69325,2025-09-16,1489.0,PRD-162,JO,10,1310.44,1018
INV-2024-74312,2025-10-27,1186.0,PRD-158,EG,5,2015.05,1429
INV-2024-55977,2024-06-17,1175.0,PRD-154,AE,8,473.16,356
INV-2024-81527,2025-03-26,1078.0,PRD-159,SA,3,1171.01,843
INV-2024-43730,2024-12-25,1152.0,PRD-127,JO,9,921.75,741
INV-2024-96954,2024-08-06,1389.0,PRD-104,SA,4,1427.06,1237
INV-2024-73765,2025-10-05,1133.0,PRD-165,AE,7,1641.85,1132
INV-2024-43231,2024-06-04,1006.0,PRD-154,EG,7,1159.08,826
INV-2024-57748,2025-02-25,1473.0,PRD-124,EG,7,230.58,188
INV-2024-70129,2025-09-22,1477.0,PRD-117,EG,7,2215.23,1651
INV-2024-11777,2025-12-04,1320.0,PRD-105,JO,8,2423.29,1858
INV-2024-56219,2025-03-29,1225.0,PRD-159,AE,10,1073.49,817
INV-2024-49470,2024-08-10,1292.0,PRD-127,AE,10,2703.68,1879
INV-2024-53743,2024/03/29,1193.0,PRD-119,JO,4,1401.99,1067
INV-2024-77873,2024-04-12,1451.0,PRD-124,EG,8,265.83,192
INV-2024-97023,2024-05-23,1029.0,PRD-111,EG,8,1979.65,1605
INV-2024-88085,2024-05-06,1064.0,PRD-146,EG,3,1609.03,1184
INV-2024-73485,2025-08-26,1096.0,PRD-123,EG,1,1182.23,883
INV-2024-24779,2025-01-28,1148.0,PRD-122,EG,4,473.99,385
INV-2024-45381,2024-12-25,1027.0,PRD-131,SA,3,670.64,491
INV-2024-99887,2025-03-15,1130.0,PRD-130,EG,5,956.42,826
INV-2024-78066,2024-11-18,1417.0,PRD-152,EG,1,2545.02,1759
INV-2024-93859,2024-05-23,1290.0,PRD-149,EG,5,1842.72,1499
INV-2024-12716,10-Sep-2024,1205.0,PRD-101,EG,10,1039.79,754
INV-2024-29385,2024-10-10,1175.0,PRD-125,JO,8,1678.14,1151
INV-2024-63781,2025-10-22,1399.0,PRD-142,AE,3,1603.85,1276
INV-2024-38869,2024-03-27,1259.0,PRD-118,JO,6,720.09,546
INV-2024-96424,2024-09-11,1017.0,PRD-107,SA,7,2683.04,1814
INV-2024-28564,2025/07/20,1272.0,PRD-133,EG,9,922.9,738
INV-2024-56818,2025-09-07,1400.0,PRD-162,AE,6,655.4,552
INV-2024-75251,2025-09-06,1132.0,PRD-102,EG,3,1006.57,791
INV-2024-14050,2025-09-14,1464.0,PRD-140,EG,3,1622.48,1134
INV-2024-42029,2024-10-18,1127.0,PRD-142,EG,8,1260.28,890
INV-2024-85705,2025-12-08,1497.0,PRD-139,EG,3,1009.45,797
INV-2024-66455,2024-01-28,1246.0,PRD-104,EG,9,2696.58,1810
INV-2024-57109,2025-11-05,1282.0,PRD-155,EG,9,2013.81,1355
INV-2024-37041,2024-11-04,1015.0,PRD-151,SA,3,167.29,136
INV-2024-21701,2024-07-29,1087.0,PRD-117,EG,2,817.99,560
INV-2024-35407,2025-06-14,,PRD-162,EG,2,1968.58,1322
INV-2024-59516,2025-09-13,1287.0,PRD-142,AE,7,1324.12,899
INV-2024-93720,2025-06-05,1277.0,PRD-117,EG,8,1610.95,1208
INV-2024-24146,2024-07-12,1082.0,PRD-162,EG,9,1302.85,1067
INV-2024-45903,2025-02-05,1129.0,PRD-110,AE,3,2138.02,1699
INV-2024-92167,2024/10/29,1409.0,PRD-147,EG,7,547.44,405
INV-2024-98971,2025-10-23,1243.0,PRD-115,EG,10,1073.41,853
INV-2024-81423,2024-02-25,1219.0,PRD-115,SA,1,645.62,530
INV-2024-68886,2024-09-02,1278.0,PRD-124,EG,9,1252.57,1087
INV-2024-79062,2025-05-21,1010.0,PRD-101,SA,6,293.07,210
INV-2024-32931,30-Jan-2025,1270.0,PRD-123,AE,8,873.97,689
INV-2024-44774,2024-04-25,1077.0,PRD-111,EG,1,487.32,351
INV-2024-99006,2024-09-03,1043.0,PRD-101,SA,8,989.52,789
INV-2024-55723,2025-05-26,1035.0,PRD-135,SA,7,819.96,614
INV-2024-53410,2025-10-15,1338.0,PRD-118,EG,2,236.99,163
INV-2024-61252,2025-08-31,1208.0,PRD-135,SA,7,464.48,319
INV-2024-87220,2024-03-13,1333.0,PRD-141,EG,1,1950.35,1647
INV-2024-64695,2025-06-24,1208.0,PRD-122,SA,10,1196.39,966
INV-2024-46208,2024-01-13,1423.0,PRD-122,EG,1,755.93,520
INV-2024-50543,2025-01-04,1029.0,PRD-151,SA,8,1679.38,1144
INV-2024-34978,2024/11/20,1150.0,PRD-144,EG,9,2895.09,1958
INV-2024-15387,2024-05-15,1104.0,PRD-125,AE,1,1820.63,1223
INV-2024-85958,2025-01-31,1488.0,PRD-165,EG,8,498.35,340
INV-2024-78167,2025-08-05,1204.0,PRD-128,SA,9,2060.49,1498
INV-2024-54993,2025-03-06,1026.0,PRD-155,SA,2,2258.38,1820
INV-2024-90264,2025-01-09,1305.0,PRD-158,AE,3,621.3,519
INV-2024-26116,2025-07-13,1039.0,PRD-163,SA,5,2167.42,1568
INV-2024-66814,2025-11-30,1257.0,PRD-144,SA,2,1812.4,1321
INV-2024-69641,2024-06-25,1049.0,PRD-101,AE,6,196.4,140
INV-2024-84273,2025-04-27,1255.0,PRD-156,AE,10,2660.66,1784
INV-2024-55481,2024-03-15,1015.0,PRD-117,EG,10,399.61,314
INV-2024-47802,2024-01-18,1024.0,PRD-117,SA,2,2406.77,1787
INV-2024-24442,2025-08-24,1065.0,PRD-146,AE,4,717.94,514
INV-2024-11092,2024-03-10,1431.0,PRD-158,JO,1,2179.54,1752
INV-2024-75395,2024-01-15,1387.0,PRD-126,AE,8,1585.18,1249
INV-2024-99853,2024/09/25,1304.0,PRD-121,EG,2,1007.09,753
INV-2024-29284,2024-08-08,1469.0,PRD-148,EG,6,2041.25,1710
INV-2024-71121,2024-02-10,1432.0,PRD-155,SA,4,2303.7,1692
INV-2024-99249,2024-03-02,1043.0,PRD-157,AE,5,1547.07,1281
INV-2024-29690,2025-02-11,1463.0,PRD-103,SA,8,1057.45,734
INV-2024-78575,2025-06-02,,PRD-159,SA,2,2484.96,1671
INV-2024-47982,2024-10-20,1154.0,PRD-124,AE,9,2246.44,1710
INV-2024-91762,2025-10-05,1299.0,PRD-131,EG,7,480.56,374
INV-2024-83156,2025-12-30,1308.0,PRD-145,AE,2,1634.65,1109
INV-2024-97073,2025-05-28,1355.0,PRD-131,SA,2,519.62,414
INV-2024-31313,2025-03-01,1373.0,PRD-161,EG,8,753.26,532
INV-2024-49799,2025-03-09,1363.0,PRD-156,SA,8,1250.08,1033
INV-2024-73809,2025-12-19,1153.0,PRD-134,AE,4,1698.21,1351
INV-2024-47782,2025-02-15,1441.0,PRD-144,EG,5,1939.61,1325
INV-2024-18469,2024-03-25,1085.0,PRD-164,EG,10,2339.17,1825
INV-2024-48630,2025/10/17,1057.0,PRD-161,JO,6,2456.35,1901
INV-2024-12043,2025-07-03,1115.0,PRD-140,EG,9,2529.38,1824
INV-2024-69488,2025-07-04,1428.0,PRD-106,SA,3,1920.51,1306
INV-2024-15367,2025-09-22,1391.0,PRD-107,SA,4,889.32,603
INV-2024-38485,2024-06-05,1329.0,PRD-103,SA,5,383.28,306
INV-2024-47095,2024-10-11,1493.0,PRD-154,SA,1,1547.21,1333
INV-2024-87735,2024-03-26,1291.0,PRD-107,EG,5,93.87,69
INV-2024-26178,2024-11-13,1358.0,PRD-154,SA,6,1277.78,1039
INV-2024-16972,2024-03-21,1066.0,PRD-154,EG,5,2236.15,1850
INV-2024-74011,2025-06-07,1356.0,PRD-149,SA,3,392.37,307
INV-2024-50084,27-Jul-2024,1473.0,PRD-120,EG,1,649.79,502
INV-2024-10667,2024-06-08,1028.0,PRD-130,SA,10,1895.59,1607
INV-2024-66403,2025-07-03,1473.0,PRD-135,EG,1,2273.0,1918
INV-2024-56170,2024-11-30,1076.0,PRD-143,EG,8,647.49,545
INV-2024-96540,2025-02-04,1386.0,PRD-115,EG,8,613.54,427
INV-2024-10084,2025/08/23,1160.0,PRD-151,EG,2,765.42,579
INV-2024-16540,2025-10-11,1216.0,PRD-143,AE,10,1919.87,1663
INV-2024-42955,2025-10-27,1325.0,PRD-102,EG,2,1389.74,1118
INV-2024-28051,2025-11-28,1112.0,PRD-129,JO,6,1735.01,1300
INV-2024-55903,2025-10-20,1230.0,PRD-135,JO,5,464.03,385
INV-2024-47128,2024-03-08,1428.0,PRD-132,SA,6,1700.4,1312
INV-2024-75797,2024-11-13,1467.0,PRD-154,EG,8,2188.58,1662
INV-2024-97205,2025-12-16,1181.0,PRD-111,EG,4,2468.02,1817
INV-2024-83498,2025-03-23,1086.0,PRD-122,AE,7,2387.89,1625
INV-2024-30321,2024-09-01,1239.0,PRD-139,EG,4,1104.35,874
INV-2024-21272,2024-02-29,1369.0,PRD-106,EG,4,467.09,343
INV-2024-45477,2024-09-07,1295.0,PRD-103,SA,1,2220.08,1490
INV-2024-28696,2024-03-29,1222.0,PRD-108,AE,5,2322.85,1775
INV-2024-35785,2025-03-20,1443.0,PRD-109,AE,5,799.85,666
INV-2024-66629,2024-04-28,1251.0,PRD-165,EG,4,2498.04,1774
INV-2024-86706,2025/04/09,,PRD-142,SA,5,2066.83,1398
INV-2024-20579,2025-09-18,1091.0,PRD-137,EG,4,393.51,305
INV-2024-48116,2025-09-15,1307.0,PRD-164,EG,3,2140.0,1532
INV-2024-38686,2024-02-26,1377.0,PRD-108,AE,7,1418.87,957
INV-2024-14212,2024-11-12,1485.0,PRD-135,EG,10,697.52,510
INV-2024-72020,13-Nov-2025,1490.0,PRD-140,EG,4,1959.09,1450
INV-2024-56482,2025-11-04,1142.0,PRD-103,EG,6,2201.12,1798
INV-2024-42601,2024-06-28,1406.0,PRD-124,AE,6,541.18,407
INV-2024-98932,2024-05-02,1172.0,PRD-129,AE,8,562.76,455
INV-2024-93498,2024-01-13,1457.0,PRD-113,SA,4,640.92,554
INV-2024-60625,2025-12-25,1120.0,PRD-162,AE,5,924.03,747
INV-2024-65386,2024-05-20,1026.0,PRD-127,EG,3,676.3,521
INV-2024-62312,2025-12-19,1433.0,PRD-113,SA,3,453.44,362
INV-2024-22863,2024-01-12,1478.0,PRD-161,EG,5,128.94,94
INV-2024-44243,2024-06-16,1098.0,PRD-148,EG,8,434.96,372
INV-2024-49586,2025/05/23,1178.0,PRD-130,SA,1,1048.5,713
INV-2024-88255,2024-12-21,1025.0,PRD-152,JO,3,803.58,559
INV-2024-50728,2025-06-19,1050.0,PRD-142,EG,1,1465.15,1048
INV-2024-32715,2025-06-13,1485.0,PRD-147,EG,6,954.63,714
INV-2024-83912,2024-09-22,1028.0,PRD-164,EG,10,817.66,596
INV-2024-67123,2024-06-19,1140.0,PRD-107,EG,3,528.28,361
INV-2024-98987,2025-01-15,1485.0,PRD-139,JO,6,1074.69,855
INV-2024-52268,2024-05-09,1304.0,PRD-111,SA,10,473.59,370
INV-2024-85781,2024-10-02,1439.0,PRD-148,SA,2,402.66,319
INV-2024-28242,2024-04-30,1482.0,PRD-105,AE,8,2166.71,1628
INV-2024-99564,2024-01-31,1433.0,PRD-112,EG,4,2587.2,1734
INV-2024-36149,2024-12-09,1463.0,PRD-145,SA,1,1071.32,765
INV-2024-42770,2025-03-15,1374.0,PRD-129,SA,5,1933.74,1301
INV-2024-27785,2024-10-05,1316.0,PRD-109,SA,8,348.32,275
INV-2024-64566,2025-06-20,1440.0,PRD-164,JO,6,1036.43,783
INV-2024-82651,2024/03/06,1458.0,PRD-116,AE,7,1336.25,935
INV-2024-36151,2024-09-26,1491.0,PRD-123,EG,9,1849.79,1343
INV-2024-49460,2025-12-30,1210.0,PRD-136,AE,4,122.74,85
INV-2024-49976,2025-08-13,1062.0,PRD-156,EG,7,468.47,324
INV-2024-21219,2025-10-04,1344.0,PRD-110,EG,9,1782.31,1395
INV-2024-48972,2024-03-19,1122.0,PRD-156,EG,6,367.88,319
INV-2024-84273,2025-05-23,1235.0,PRD-101,EG,7,2320.64,1974
INV-2024-92355,2025-04-11,1149.0,PRD-106,SA,3,204.13,162
INV-2024-70444,2025-06-07,1257.0,PRD-150,SA,6,1952.97,1417
INV-2024-81543,2025-01-03,1236.0,PRD-158,JO,2,822.32,676
INV-2024-34034,2024-02-26,,PRD-128,SA,7,145.48,99
INV-2024-59278,2025-05-26,1022.0,PRD-165,SA,10,150.91,127
INV-2024-67264,2025-08-03,1470.0,PRD-111,EG,5,2286.45,1617
INV-2024-22588,2024-06-19,1435.0,PRD-113,EG,1,1899.98,1550
INV-2024-28167,2025-01-11,1249.0,PRD-120,SA,9,1489.63,1124
INV-2024-79018,2024/06/10,1276.0,PRD-113,SA,10,551.45,474
INV-2024-67920,2024-09-18,1337.0,PRD-151,AE,2,1241.85,840
INV-2024-51059,2024-04-15,1209.0,PRD-115,EG,9,1422.86,1018
INV-2024-76036,2025-08-10,1046.0,PRD-146,EG,9,2394.57,1723
INV-2024-99805,2025-11-21,1477.0,PRD-154,SA,10,214.15,143
INV-2024-56865,2024-04-28,1339.0,PRD-105,EG,10,1052.81,831
INV-2024-71391,2024-08-21,1389.0,PRD-152,EG,9,1625.03,1148
INV-2024-56424,2025-06-05,1246.0,PRD-149,AE,3,1304.92,1123
INV-2024-66055,2024-01-03,1487.0,PRD-162,EG,3,1998.52,1513
INV-2024-71151,2024-02-15,1371.0,PRD-101,SA,9,386.59,279
INV-2024-65116,13-Jan-2024,1230.0,PRD-138,EG,3,1636.46,1344
INV-2024-63773,2024-09-07,1181.0,PRD-127,EG,7,727.26,629
INV-2024-70461,2024-02-17,1373.0,PRD-129,EG,1,1402.01,1142
INV-2024-13627,2025-04-28,1310.0,PRD-152,AE,8,2919.02,2000
INV-2024-83257,2025-01-07,1053.0,PRD-148,EG,5,1132.37,759
INV-2024-13463,2025/01/27,1211.0,PRD-127,AE,8,2209.55,1876
INV-2024-65170,2024-06-02,1247.0,PRD-150,EG,5,1400.65,1205
INV-2024-21590,2024-07-02,1195.0,PRD-156,AE,9,1549.05,1104
INV-2024-28426,2024-02-06,1191.0,PRD-158,EG,2,2461.25,1828
INV-2024-90636,2025-07-20,1458.0,PRD-163,SA,2,288.32,222
INV-2024-49634,2025-11-02,1221.0,PRD-146,SA,1,1064.37,769
INV-2024-41804,2025-03-05,1421.0,PRD-147,JO,7,710.49,474
INV-2024-86064,2024-08-17,1475.0,PRD-132,EG,2,1261.62,1081
INV-2024-77135,2024-11-25,1108.0,PRD-157,EG,10,2352.13,1958
INV-2024-58904,2024-09-11,1069.0,PRD-105,EG,6,1634.03,1133
INV-2024-26682,2025-03-02,1220.0,PRD-145,AE,6,2287.24,1603
INV-2024-91381,2024-11-23,1395.0,PRD-131,SA,8,1962.16,1490
INV-2024-81207,2024-10-04,1010.0,PRD-131,AE,4,324.47,253
INV-2024-84130,2024-03-20,1056.0,PRD-162,EG,10,1994.03,1653
INV-2024-48449,2025-08-08,1056.0,PRD-154,EG,6,843.88,629
INV-2024-17017,2025/01/16,1007.0,PRD-120,EG,2,427.22,344
INV-2024-61466,2024-05-02,1071.0,PRD-108,JO,6,2158.88,1725
INV-2024-26506,2025-05-29,1013.0,PRD-142,SA,1,940.14,750
INV-2024-62814,2025-11-20,1260.0,PRD-105,JO,1,1903.67,1413
INV-2024-97828,2024-02-23,1291.0,PRD-127,EG,8,1195.41,872
INV-2024-10780,02-Jul-2024,,PRD-131,SA,9,1232.01,1029
INV-2024-70661,2024-08-16,1050.0,PRD-149,SA,7,564.61,489
INV-2024-77896,2025-06-12,1128.0,PRD-137,EG,9,710.18,500
INV-2024-70322,2024-02-17,1015.0,PRD-108,AE,1,1458.13,1238
INV-2024-17123,2025-02-14,1161.0,PRD-129,JO,3,1646.1,1309
INV-2024-21096,2024-03-11,1010.0,PRD-129,AE,8,2185.48,1466
INV-2024-17168,2025-04-21,1055.0,PRD-136,AE,8,1635.41,1213
INV-2024-45412,2024-10-16,1161.0,PRD-153,EG,5,1267.04,896
INV-2024-95181,2024-11-14,1263.0,PRD-120,EG,10,1484.53,1066
INV-2024-24031,2024-12-01,1052.0,PRD-146,JO,9,1844.0,1290
INV-2024-53710,2024/03/29,1075.0,PRD-121,EG,6,480.15,367
INV-2024-87901,2025-07-20,1324.0,PRD-142,AE,7,188.84,164
INV-2024-22766,2025-04-12,1128.0,PRD-117,AE,1,387.0,315
INV-2024-48086,2024-01-09,1020.0,PRD-137,SA,6,1173.32,832
INV-2024-84113,2025-01-12,1437.0,PRD-158,JO,2,544.77,427
INV-2024-73106,2024-07-24,1266.0,PRD-148,EG,10,1815.41,1558
INV-2024-53425,2024-10-25,1053.0,PRD-134,EG,9,2455.33,1792
INV-2024-17977,2025-07-31,1452.0,PRD-165,EG,1,867.81,739
INV-2024-25917,2024-11-07,1221.0,PRD-152,SA,1,2013.71,1503
INV-2024-86626,2025-09-29,1436.0,PRD-115,EG,3,669.58,495
INV-2024-98396,2024-09-05,1270.0,PRD-163,EG,9,924.4,651
INV-2024-76954,2025-04-20,1326.0,PRD-163,AE,10,159.81,118
INV-2024-16949,2025-01-12,1410.0,PRD-149,JO,4,1063.47,902
INV-2024-36878,2025-08-28,1243.0,PRD-118,EG,7,1644.47,1302
INV-2024-77667,2025-05-20,1156.0,PRD-137,EG,5,425.11,368
INV-2024-28894,2024/07/19,1410.0,PRD-121,JO,5,1977.56,1471
INV-2024-83668,2025-07-13,1275.0,PRD-133,EG,9,2268.59,1762
INV-2024-74920,2024-09-08,1126.0,PRD-110,EG,8,695.21,530
INV-2024-27878,2024-06-03,1188.0,PRD-139,EG,1,759.27,513
INV-2024-39300,2024-01-07,1468.0,PRD-115,SA,9,158.85,114
INV-2024-98562,2025-02-23,1348.0,PRD-149,EG,7,1819.09,1342
INV-2024-93842,2024-01-25,1472.0,PRD-116,JO,5,1983.18,1663
INV-2024-30286,2024-08-26,1343.0,PRD-132,SA,10,1022.04,887
INV-2024-49438,2025-07-08,1013.0,PRD-111,SA,5,1446.22,980
INV-2024-92344,2024-12-20,1448.0,PRD-112,EG,9,1747.29,1212
INV-2024-50749,2025-10-13,1426.0,PRD-116,SA,2,2324.55,1718
INV-2024-10845,2025-12-11,1376.0,PRD-117,SA,6,2643.54,1784
INV-2024-73564,2024-01-10,1455.0,PRD-119,AE,5,2029.1,1537
INV-2024-91744,2024-12-09,1149.0,PRD-128,AE,2,174.26,142
INV-2024-36306,2024-01-02,1144.0,PRD-111,SA,2,643.58,455
INV-2024-25035,2025/11/04,,PRD-114,JO,9,1597.88,1347
INV-2024-18800,2025-01-20,1486.0,PRD-102,AE,6,2285.8,1937
INV-2024-10004,2024-11-10,1081.0,PRD-130,AE,6,1609.62,1352
INV-2024-30056,2024-04-16,1159.0,PRD-101,EG,5,1130.92,972
INV-2024-89140,2024-07-29,1213.0,PRD-147,EG,1,1723.87,1222
