RecordID,EmployeeID,Date,AbsentDays,OvertimeHours,MonthlyBonus,Deductions
3283,EMP-2191,2024-08-01,1,0,0.0,66.13
3284,EMP-2192,2024-08-01,0,1,12.5,0.0
3285,EMP-2194,2024-08-01,1,0,0.0,51.73
3286,EMP-2195,2024-08-01,0,15,187.5,0.0
3287,EMP-2197,2024-08-01,0,0,0.0,0.0
3288,EMP-2198,2024-08-01,0,6,75.0,0.0
3289,EMP-2199,2024-08-01,2,0,0.0,65.73
3290,EMP-2200,2024-08-01,3,0,0.0,128.2
3291,EMP-2201,2024-08-01,0,2,25.0,0.0
3292,EMP-2203,2024-08-01,0,19,237.5,0.0
3293,EMP-2204,2024-08-01,0,12,150.0,0.0
3294,EMP-2206,2024-08-01,0,11,137.5,0.0
3295,EMP-2208,2024-08-01,0,7,87.5,0.0
3296,EMP-2210,2024-08-01,3,0,0.0,94.1
3297,EMP-2211,2024-08-01,3,0,0.0,78.1
3298,EMP-2212,2024-08-01,1,0,0.0,36.07
3299,EMP-2213,2024-08-01,0,15,187.5,0.0
3300,EMP-2214,2024-08-01,5,0,0.0,277.33
3301,EMP-2215,2024-08-01,0,6,75.0,0.0
3302,EMP-2216,2024-08-01,3,0,0.0,94.3
3303,EMP-2217,2024-08-01,0,3,37.5,0.0
3304,EMP-2218,2024-08-01,3,0,0.0,61.1
3305,EMP-2219,2024-08-01,1,0,0.0,130.6
3306,EMP-2220,2024-08-01,0,3,37.5,0.0
3307,EMP-2221,2024-08-01,0,14,175.0,0.0
3308,EMP-2222,2024-08-01,1,0,0.0,110.37
3309,EMP-2223,2024-08-01,0,13,162.5,0.0
3310,EMP-2224,2024-08-01,0,6,75.0,0.0
3311,EMP-2225,2024-08-01,3,0,0.0,113.7
3312,EMP-2226,2024-08-01,0,17,212.5,0.0
3313,EMP-2227,2024-08-01,0,8,100.0,0.0
3314,EMP-2229,2024-08-01,0,17,212.5,0.0
3315,EMP-2230,2024-08-01,0,9,112.5,0.0
3316,EMP-2231,2024-08-01,0,18,225.0,0.0
3317,EMP-2232,2024-08-01,0,7,87.5,0.0
3318,EMP-2233,2024-08-01,1,0,0.0,147.63
3319,EMP-2234,2024-08-01,3,0,0.0,107.4
3320,EMP-2235,2024-08-01,1,0,0.0,132.7
3321,EMP-2236,2024-08-01,2,0,0.0,153.47
3322,EMP-2237,2024-08-01,0,14,175.0,0.0
3323,EMP-2238,2024-08-01,0,6,75.0,0.0
3324,EMP-2239,2024-08-01,0,8,100.0,0.0
3325,EMP-2240,2024-08-01,1,0,0.0,55.63
3326,EMP-2242,2024-08-01,5,0,0.0,154.83
3327,EMP-2243,2024-08-01,1,0,0.0,27.93
3328,EMP-2245,2024-08-01,0,3,37.5,0.0
3329,EMP-2246,2024-08-01,2,0,0.0,141.93
3330,EMP-2247,2024-08-01,5,0,0.0,223.83
3331,EMP-2248,2024-08-01,2,0,0.0,237.33
3332,EMP-2251,2024-08-01,3,0,0.0,333.8
3333,EMP-2252,2024-08-01,2,0,0.0,106.13
3334,EMP-2253,2024-08-01,0,13,162.5,0.0
3335,EMP-2255,2024-08-01,0,11,137.5,0.0
3336,EMP-2256,2024-08-01,1,0,0.0,34.8
3337,EMP-2257,2024-08-01,1,0,0.0,43.0
3338,EMP-2258,2024-08-01,0,1,12.5,0.0
3339,EMP-2259,2024-08-01,0,15,187.5,0.0
3340,EMP-2260,2024-08-01,2,0,0.0,265.53
3341,EMP-2261,2024-08-01,2,0,0.0,63.67
3342,EMP-2262,2024-08-01,0,7,87.5,0.0
3343,EMP-2263,2024-08-01,0,1,12.5,0.0
3344,EMP-2264,2024-08-01,0,3,37.5,0.0
3345,EMP-2265,2024-08-01,0,5,62.5,0.0
3346,EMP-2266,2024-08-01,0,18,225.0,0.0
3347,EMP-2267,2024-08-01,0,12,150.0,0.0
3348,EMP-2268,2024-08-01,0,6,75.0,0.0
3349,EMP-2270,2024-08-01,0,12,150.0,0.0
3350,EMP-2271,2024-08-01,0,9,112.5,0.0
3351,EMP-2272,2024-08-01,1,0,0.0,39.73
3352,EMP-2274,2024-08-01,2,0,0.0,90.47
3353,EMP-2275,2024-08-01,2,0,0.0,72.27
3354,EMP-2276,2024-08-01,0,1,12.5,0.0
3355,EMP-2277,2024-08-01,0,20,250.0,0.0
3356,EMP-2281,2024-08-01,1,0,0.0,38.63
3357,EMP-2283,2024-08-01,5,0,0.0,245.83
3358,EMP-2284,2024-08-01,0,19,237.5,0.0
3359,EMP-2285,2024-08-01,0,0,0.0,0.0
3360,EMP-2286,2024-08-01,0,20,250.0,0.0
3361,EMP-2288,2024-08-01,0,19,237.5,0.0
3362,EMP-2289,2024-08-01,0,6,75.0,0.0
3363,EMP-2290,2024-08-01,0,14,175.0,0.0
3364,EMP-2291,2024-08-01,0,17,212.5,0.0
3365,EMP-2294,2024-08-01,0,12,150.0,0.0
3366,EMP-2295,2024-08-01,0,10,125.0,0.0
3367,EMP-2297,2024-08-01,3,0,0.0,87.3
3368,EMP-2299,2024-08-01,0,0,0.0,0.0
3369,EMP-2300,2024-08-01,0,16,200.0,0.0
3370,EMP-2301,2024-08-01,1,0,0.0,29.6
3371,EMP-2302,2024-08-01,0,3,37.5,0.0
3372,EMP-2303,2024-08-01,0,11,137.5,0.0
3373,EMP-2304,2024-08-01,0,4,50.0,0.0
3374,EMP-2305,2024-08-01,1,0,0.0,92.17
3375,EMP-2306,2024-08-01,5,0,0.0,126.5
3376,EMP-2307,2024-08-01,0,5,62.5,0.0
3377,EMP-2308,2024-08-01,0,14,175.0,0.0
3378,EMP-2309,2024-08-01,0,0,0.0,0.0
3379,EMP-2310,2024-08-01,0,2,25.0,0.0
3380,EMP-2311,2024-08-01,0,2,25.0,0.0
3381,EMP-2313,2024-08-01,0,19,237.5,0.0
3382,EMP-2314,2024-08-01,0,20,250.0,0.0
3383,EMP-2315,2024-08-01,0,20,250.0,0.0
3384,EMP-2316,2024-08-01,0,2,25.0,0.0
3385,EMP-2317,2024-08-01,0,16,200.0,0.0
3386,EMP-2318,2024-08-01,2,0,0.0,54.4
3387,EMP-2319,2024-08-01,0,10,125.0,0.0
3388,EMP-2320,2024-08-01,0,11,137.5,0.0
3389,EMP-2321,2024-08-01,0,9,112.5,0.0
3390,EMP-2322,2024-08-01,0,20,250.0,0.0
3391,EMP-2323,2024-08-01,0,7,87.5,0.0
3392,EMP-2324,2024-08-01,2,0,0.0,79.67
3393,EMP-2325,2024-08-01,3,0,0.0,136.0
3394,EMP-2326,2024-08-01,0,11,137.5,0.0
3395,EMP-2327,2024-08-01,0,19,237.5,0.0
3396,EMP-2328,2024-08-01,2,0,0.0,103.73
3397,EMP-2329,2024-08-01,0,7,87.5,0.0
3398,EMP-2330,2024-08-01,0,2,25.0,0.0
3399,EMP-2333,2024-08-01,0,0,0.0,0.0
3400,EMP-2334,2024-08-01,0,10,125.0,0.0
3401,EMP-2335,2024-08-01,3,0,0.0,68.6
3402,EMP-2336,2024-08-01,0,19,237.5,0.0
3403,EMP-2337,2024-08-01,0,5,62.5,0.0
3404,EMP-2338,2024-08-01,1,0,0.0,31.9
3405,EMP-2339,2024-08-01,0,1,12.5,0.0
3406,EMP-2340,2024-08-01,0,15,187.5,0.0
3407,EMP-2341,2024-08-01,0,4,50.0,0.0
3408,EMP-2342,2024-08-01,0,11,137.5,0.0
3409,EMP-2343,2024-08-01,0,16,200.0,0.0
3410,EMP-2344,2024-08-01,0,0,0.0,0.0
3411,EMP-2345,2024-08-01,2,0,0.0,86.93
3412,EMP-2346,2024-08-01,0,1,12.5,0.0
3413,EMP-2347,2024-08-01,0,17,212.5,0.0
3414,EMP-2350,2024-08-01,0,8,100.0,0.0
3415,EMP-2351,2024-08-01,0,7,87.5,0.0
3416,EMP-2352,2024-08-01,0,11,137.5,0.0
3417,EMP-2356,2024-08-01,0,9,112.5,0.0
3418,EMP-2357,2024-08-01,1,0,0.0,59.73
3419,EMP-2358,2024-08-01,0,1,12.5,0.0
3420,EMP-2359,2024-08-01,0,2,25.0,0.0
3421,EMP-2361,2024-08-01,0,17,212.5,0.0
3422,EMP-2362,2024-08-01,2,0,0.0,41.87
3423,EMP-2364,2024-08-01,3,0,0.0,402.7
3424,EMP-2365,2024-08-01,1,0,0.0,149.83
3425,EMP-2366,2024-08-01,0,5,62.5,0.0
3426,EMP-2367,2024-08-01,0,2,25.0,0.0
3427,EMP-2368,2024-08-01,0,0,0.0,0.0
3428,EMP-2369,2024-08-01,2,0,0.0,103.27
3429,EMP-2370,2024-08-01,0,20,250.0,0.0
3430,EMP-2371,2024-08-01,0,5,62.5,0.0
3431,EMP-2373,2024-08-01,0,9,112.5,0.0
3432,EMP-2374,2024-08-01,1,0,0.0,25.33
3433,EMP-2375,2024-08-01,0,9,112.5,0.0
3434,EMP-2376,2024-08-01,0,12,150.0,0.0
3435,EMP-2377,2024-08-01,0,14,175.0,0.0
3436,EMP-2379,2024-08-01,0,6,75.0,0.0
3437,EMP-2382,2024-08-01,0,10,125.0,0.0
3438,EMP-2383,2024-08-01,0,15,187.5,0.0
3439,EMP-2384,2024-08-01,0,2,25.0,0.0
3440,EMP-2385,2024-08-01,0,11,137.5,0.0
3441,EMP-2387,2024-08-01,0,5,62.5,0.0
3442,EMP-2390,2024-08-01,1,0,0.0,128.8
3443,EMP-2391,2024-08-01,0,15,187.5,0.0
3444,EMP-2392,2024-08-01,2,0,0.0,45.53
3445,EMP-2394,2024-08-01,0,6,75.0,0.0
3446,EMP-2395,2024-08-01,0,6,75.0,0.0
3447,EMP-2396,2024-08-01,0,10,125.0,0.0
3448,EMP-2398,2024-08-01,0,20,250.0,0.0
3449,EMP-2399,2024-08-01,0,5,62.5,0.0
3450,EMP-2402,2024-08-01,0,2,25.0,0.0
3451,EMP-2405,2024-08-01,0,19,237.5,0.0
3452,EMP-2406,2024-08-01,0,19,237.5,0.0
3453,EMP-2407,2024-08-01,0,15,187.5,0.0
3454,EMP-2408,2024-08-01,0,19,237.5,0.0
3455,EMP-2409,2024-08-01,0,9,112.5,0.0
3456,EMP-2410,2024-08-01,0,6,75.0,0.0
3457,EMP-2411,2024-08-01,2,0,0.0,95.47
3458,EMP-2412,2024-08-01,0,18,225.0,0.0
3459,EMP-2413,2024-08-01,0,0,0.0,0.0
3460,EMP-2415,2024-08-01,0,7,87.5,0.0
3461,EMP-2417,2024-08-01,0,2,25.0,0.0
3462,EMP-2418,2024-08-01,0,19,237.5,0.0
3463,EMP-2420,2024-08-01,0,14,175.0,0.0
3464,EMP-2422,2024-08-01,0,10,125.0,0.0
3465,EMP-2423,2024-08-01,0,19,237.5,0.0
3466,EMP-2424,2024-08-01,0,7,87.5,0.0
3467,EMP-2425,2024-08-01,0,2,25.0,0.0
3468,EMP-2426,2024-08-01,0,10,125.0,0.0
3469,EMP-2428,2024-08-01,0,10,125.0,0.0
3470,EMP-2429,2024-08-01,1,0,0.0,40.37
3471,EMP-2431,2024-08-01,0,13,162.5,0.0
3472,EMP-2433,2024-08-01,0,7,87.5,0.0
3473,EMP-2434,2024-08-01,0,2,25.0,0.0
3474,EMP-2435,2024-08-01,3,0,0.0,433.0
3475,EMP-2436,2024-08-01,0,7,87.5,0.0
3476,EMP-2437,2024-08-01,0,19,237.5,0.0
3477,EMP-2438,2024-08-01,0,18,225.0,0.0
3478,EMP-2440,2024-08-01,0,1,12.5,0.0
3479,EMP-2441,2024-08-01,0,1,12.5,0.0
3480,EMP-2442,2024-08-01,0,11,137.5,0.0
3481,EMP-2443,2024-08-01,0,11,137.5,0.0
3482,EMP-2445,2024-08-01,0,16,200.0,0.0
3483,EMP-2446,2024-08-01,0,9,112.5,0.0
3484,EMP-2450,2024-08-01,0,1,12.5,0.0
3485,EMP-2452,2024-08-01,0,17,212.5,0.0
3486,EMP-2453,2024-08-01,0,10,125.0,0.0
3487,EMP-2455,2024-08-01,2,0,0.0,58.33
3488,EMP-2456,2024-08-01,0,15,187.5,0.0
3489,EMP-2457,2024-08-01,0,9,112.5,0.0
3490,EMP-2458,2024-08-01,2,0,0.0,85.6
3491,EMP-2459,2024-08-01,0,1,12.5,0.0
3492,EMP-2461,2024-08-01,3,0,0.0,88.7
3493,EMP-2462,2024-08-01,0,1,12.5,0.0
3494,EMP-2463,2024-08-01,0,20,250.0,0.0
3495,EMP-2464,2024-08-01,2,0,0.0,101.73
3496,EMP-2465,2024-08-01,1,0,0.0,55.93
3497,EMP-2466,2024-08-01,3,0,0.0,307.8
3498,EMP-2469,2024-08-01,3,0,0.0,432.1
3499,EMP-2470,2024-08-01,0,16,200.0,0.0
3500,EMP-2471,2024-08-01,0,9,112.5,0.0
3501,EMP-2474,2024-08-01,0,9,112.5,0.0
3502,EMP-2476,2024-08-01,1,0,0.0,144.4
3503,EMP-2477,2024-08-01,5,0,0.0,665.33
3504,EMP-2478,2024-08-01,0,3,37.5,0.0
3505,EMP-2479,2024-08-01,0,6,75.0,0.0
3506,EMP-2481,2024-08-01,0,8,100.0,0.0
3507,EMP-2482,2024-08-01,0,3,37.5,0.0
3508,EMP-2483,2024-08-01,2,0,0.0,258.53
3509,EMP-2484,2024-08-01,0,19,237.5,0.0
3510,EMP-2486,2024-08-01,0,14,175.0,0.0
3511,EMP-2488,2024-08-01,0,1,12.5,0.0
3512,EMP-2489,2024-08-01,2,0,0.0,256.13
3513,EMP-2491,2024-08-01,0,6,75.0,0.0
3514,EMP-2492,2024-08-01,2,0,0.0,85.13
3515,EMP-2493,2024-08-01,0,19,237.5,0.0
3516,EMP-2495,2024-08-01,0,3,37.5,0.0
3517,EMP-2496,2024-08-01,1,0,0.0,31.77
3518,EMP-2497,2024-08-01,2,0,0.0,83.53
3519,EMP-2498,2024-08-01,0,5,62.5,0.0
3520,EMP-2499,2024-08-01,3,0,0.0,166.5
3521,EMP-2500,2024-08-01,0,15,187.5,0.0
3522,EMP-2501,2024-08-01,1,0,0.0,58.87
3523,EMP-2502,2024-08-01,0,15,187.5,0.0
3524,EMP-2503,2024-08-01,0,19,237.5,0.0
3525,EMP-2504,2024-08-01,0,7,87.5,0.0
3526,EMP-2505,2024-08-01,0,0,0.0,0.0
3527,EMP-2506,2024-08-01,0,11,137.5,0.0
3528,EMP-2508,2024-08-01,0,4,50.0,0.0
3529,EMP-2509,2024-08-01,0,18,225.0,0.0
3530,EMP-2510,2024-08-01,0,10,125.0,0.0
3531,EMP-2511,2024-08-01,0,15,187.5,0.0
3532,EMP-2512,2024-08-01,2,0,0.0,96.87
3533,EMP-2513,2024-08-01,0,18,225.0,0.0
3534,EMP-2514,2024-08-01,1,0,0.0,47.23
3535,EMP-2517,2024-08-01,2,0,0.0,100.07
3536,EMP-2518,2024-08-01,0,15,187.5,0.0
3537,EMP-2520,2024-08-01,5,0,0.0,693.0
3538,EMP-2521,2024-08-01,0,11,137.5,0.0
3539,EMP-2522,2024-08-01,0,19,237.5,0.0
3540,EMP-2524,2024-08-01,0,19,237.5,0.0
3541,EMP-2525,2024-08-01,5,0,0.0,122.83
3542,EMP-2526,2024-08-01,2,0,0.0,115.2
3543,EMP-2527,2024-08-01,0,17,212.5,0.0
3544,EMP-2528,2024-08-01,0,17,212.5,0.0
3545,EMP-2529,2024-08-01,1,0,0.0,48.67
3546,EMP-2530,2024-08-01,3,0,0.0,368.2
3547,EMP-2531,2024-08-01,0,16,200.0,0.0
3548,EMP-2532,2024-08-01,1,0,0.0,21.67
3549,EMP-2533,2024-08-01,0,11,137.5,0.0
3550,EMP-2534,2024-08-01,1,0,0.0,49.27
3551,EMP-2535,2024-08-01,0,4,50.0,0.0
3552,EMP-2536,2024-08-01,2,0,0.0,100.73
3553,EMP-2538,2024-08-01,0,11,137.5,0.0
3554,EMP-2539,2024-08-01,0,4,50.0,0.0
3555,EMP-2541,2024-08-01,0,20,250.0,0.0
3556,EMP-2543,2024-08-01,0,19,237.5,0.0
3557,EMP-2544,2024-08-01,2,0,0.0,219.47
3558,EMP-2545,2024-08-01,0,8,100.0,0.0
3559,EMP-2548,2024-08-01,0,10,125.0,0.0
3560,EMP-2549,2024-08-01,3,0,0.0,79.0
3561,EMP-2551,2024-08-01,3,0,0.0,141.8
3562,EMP-2552,2024-08-01,0,9,112.5,0.0
3563,EMP-2553,2024-08-01,0,3,37.5,0.0
3564,EMP-2554,2024-08-01,0,3,37.5,0.0
3565,EMP-2556,2024-08-01,0,15,187.5,0.0
3566,EMP-2557,2024-08-01,0,17,212.5,0.0
3567,EMP-2558,2024-08-01,0,8,100.0,0.0
3568,EMP-2560,2024-08-01,0,5,62.5,0.0
3569,EMP-2561,2024-08-01,0,7,87.5,0.0
3570,EMP-2562,2024-08-01,0,13,162.5,0.0
3571,EMP-2563,2024-08-01,0,11,137.5,0.0
3572,EMP-2564,2024-08-01,1,0,0.0,56.37
3573,EMP-2565,2024-08-01,1,0,0.0,35.67
3574,EMP-2567,2024-08-01,1,0,0.0,87.93
3575,EMP-2568,2024-08-01,0,4,50.0,0.0
3576,EMP-2570,2024-08-01,5,0,0.0,100.83
3577,EMP-2571,2024-08-01,0,14,175.0,0.0
3578,EMP-2572,2024-08-01,0,19,237.5,0.0
3579,EMP-2574,2024-08-01,1,0,0.0,57.1
3580,EMP-2575,2024-08-01,0,0,0.0,0.0
3581,EMP-2576,2024-08-01,0,18,225.0,0.0
3582,EMP-2577,2024-08-01,0,15,187.5,0.0
3583,EMP-2578,2024-08-01,0,16,200.0,0.0
3584,EMP-2579,2024-08-01,0,14,175.0,0.0
3585,EMP-2580,2024-08-01,0,7,87.5,0.0
3586,EMP-2581,2024-08-01,0,17,212.5,0.0
3587,EMP-2582,2024-08-01,1,0,0.0,51.67
3588,EMP-2583,2024-08-01,0,20,250.0,0.0
3589,EMP-2584,2024-08-01,1,0,0.0,85.23
3590,EMP-2585,2024-08-01,3,0,0.0,130.0
3591,EMP-2586,2024-08-01,0,0,0.0,0.0
3592,EMP-2587,2024-08-01,0,15,187.5,0.0
3593,EMP-2588,2024-08-01,1,0,0.0,138.87
3594,EMP-2589,2024-08-01,0,1,12.5,0.0
3595,EMP-2590,2024-08-01,1,0,0.0,38.53
3596,EMP-2591,2024-08-01,0,17,212.5,0.0
3597,EMP-2592,2024-08-01,0,0,0.0,0.0
3598,EMP-2594,2024-08-01,1,0,0.0,84.3
3599,EMP-2595,2024-08-01,1,0,0.0,59.07
3600,EMP-2598,2024-08-01,0,19,237.5,0.0
3601,EMP-2599,2024-08-01,0,7,87.5,0.0
3602,EMP-2001,2024-09-01,0,18,225.0,0.0
3603,EMP-2003,2024-09-01,0,1,12.5,0.0
3604,EMP-2004,2024-09-01,0,3,37.5,0.0
3605,EMP-2005,2024-09-01,0,15,187.5,0.0
3606,EMP-2006,2024-09-01,2,0,0.0,55.07
3607,EMP-2008,2024-09-01,1,0,0.0,103.33
3608,EMP-2010,2024-09-01,0,3,37.5,0.0
3609,EMP-2011,2024-09-01,3,0,0.0,134.2
3610,EMP-2012,2024-09-01,0,3,37.5,0.0
3611,EMP-2014,2024-09-01,0,7,87.5,0.0
3612,EMP-2015,2024-09-01,1,0,0.0,57.33
3613,EMP-2016,2024-09-01,1,0,0.0,43.03
3614,EMP-2017,2024-09-01,0,8,100.0,0.0
3615,EMP-2018,2024-09-01,0,12,150.0,0.0
3616,EMP-2019,2024-09-01,0,16,200.0,0.0
3617,EMP-2020,2024-09-01,0,7,87.5,0.0
3618,EMP-2024,2024-09-01,0,20,250.0,0.0
3619,EMP-2025,2024-09-01,3,0,0.0,90.3
3620,EMP-2026,2024-09-01,0,15,187.5,0.0
3621,EMP-2027,2024-09-01,0,0,0.0,0.0
3622,EMP-2028,2024-09-01,1,0,0.0,40.53
3623,EMP-2029,2024-09-01,0,2,25.0,0.0
3624,EMP-2031,2024-09-01,1,0,0.0,145.57
3625,EMP-2032,2024-09-01,0,19,237.5,0.0
3626,EMP-2034,2024-09-01,0,12,150.0,0.0
3627,EMP-2036,2024-09-01,0,11,137.5,0.0
3628,EMP-2037,2024-09-01,0,14,175.0,0.0
3629,EMP-2038,2024-09-01,0,11,137.5,0.0
3630,EMP-2039,2024-09-01,1,0,0.0,54.87
3631,EMP-2040,2024-09-01,0,18,225.0,0.0
3632,EMP-2041,2024-09-01,1,0,0.0,27.53
3633,EMP-2042,2024-09-01,0,2,25.0,0.0
3634,EMP-2043,2024-09-01,0,6,75.0,0.0
3635,EMP-2044,2024-09-01,2,0,0.0,62.6
3636,EMP-2047,2024-09-01,2,0,0.0,62.4
3637,EMP-2049,2024-09-01,0,20,250.0,0.0
3638,EMP-2050,2024-09-01,0,10,125.0,0.0
3639,EMP-2051,2024-09-01,1,0,0.0,40.6
3640,EMP-2052,2024-09-01,1,0,0.0,105.83
3641,EMP-2053,2024-09-01,0,16,200.0,0.0
3642,EMP-2055,2024-09-01,0,5,62.5,0.0
3643,EMP-2056,2024-09-01,0,18,225.0,0.0
3644,EMP-2057,2024-09-01,1,0,0.0,71.53
3645,EMP-2058,2024-09-01,1,0,0.0,27.3
3646,EMP-2059,2024-09-01,0,10,125.0,0.0
3647,EMP-2060,2024-09-01,0,14,175.0,0.0
3648,EMP-2061,2024-09-01,0,18,225.0,0.0
3649,EMP-2062,2024-09-01,1,0,0.0,43.6
3650,EMP-2063,2024-09-01,0,12,150.0,0.0
3651,EMP-2064,2024-09-01,0,6,75.0,0.0
3652,EMP-2065,2024-09-01,0,12,150.0,0.0
3653,EMP-2066,2024-09-01,0,2,25.0,0.0
3654,EMP-2069,2024-09-01,0,17,212.5,0.0
3655,EMP-2070,2024-09-01,0,6,75.0,0.0
3656,EMP-2071,2024-09-01,0,0,0.0,0.0
3657,EMP-2072,2024-09-01,0,12,150.0,0.0
3658,EMP-2073,2024-09-01,0,9,112.5,0.0
3659,EMP-2074,2024-09-01,0,18,225.0,0.0
3660,EMP-2075,2024-09-01,0,17,212.5,0.0
3661,EMP-2076,2024-09-01,0,12,150.0,0.0
3662,EMP-2078,2024-09-01,0,4,50.0,0.0
3663,EMP-2081,2024-09-01,0,19,237.5,0.0
3664,EMP-2082,2024-09-01,0,17,212.5,0.0
3665,EMP-2083,2024-09-01,0,13,162.5,0.0
3666,EMP-2084,2024-09-01,1,0,0.0,36.1
3667,EMP-2085,2024-09-01,0,17,212.5,0.0
3668,EMP-2086,2024-09-01,5,0,0.0,113.33
3669,EMP-2087,2024-09-01,1,0,0.0,23.97
3670,EMP-2089,2024-09-01,0,12,150.0,0.0
3671,EMP-2090,2024-09-01,0,6,75.0,0.0
3672,EMP-2091,2024-09-01,1,0,0.0,121.3
3673,EMP-2093,2024-09-01,0,3,37.5,0.0
3674,EMP-2094,2024-09-01,1,0,0.0,31.63
3675,EMP-2095,2024-09-01,1,0,0.0,56.77
3676,EMP-2096,2024-09-01,0,10,125.0,0.0
3677,EMP-2098,2024-09-01,0,11,137.5,0.0
3678,EMP-2101,2024-09-01,3,0,0.0,82.5
3679,EMP-2102,2024-09-01,0,20,250.0,0.0
3680,EMP-2103,2024-09-01,0,2,25.0,0.0
3681,EMP-2104,2024-09-01,1,0,0.0,138.53
3682,EMP-2105,2024-09-01,2,0,0.0,88.8
3683,EMP-2106,2024-09-01,0,12,150.0,0.0
3684,EMP-2107,2024-09-01,0,9,112.5,0.0
3685,EMP-2109,2024-09-01,0,11,137.5,0.0
3686,EMP-2110,2024-09-01,2,0,0.0,234.07
3687,EMP-2112,2024-09-01,0,20,250.0,0.0
3688,EMP-2113,2024-09-01,3,0,0.0,108.6
3689,EMP-2115,2024-09-01,3,0,0.0,406.1
3690,EMP-2116,2024-09-01,0,4,50.0,0.0
3691,EMP-2117,2024-09-01,0,16,200.0,0.0
3692,EMP-2120,2024-09-01,1,0,0.0,49.8
3693,EMP-2121,2024-09-01,0,16,200.0,0.0
3694,EMP-2122,2024-09-01,0,1,12.5,0.0
3695,EMP-2123,2024-09-01,0,6,75.0,0.0
3696,EMP-2124,2024-09-01,1,0,0.0,22.57
3697,EMP-2125,2024-09-01,0,14,175.0,0.0
3698,EMP-2127,2024-09-01,1,0,0.0,43.1
3699,EMP-2129,2024-09-01,0,6,75.0,0.0
3700,EMP-2130,2024-09-01,0,6,75.0,0.0
3701,EMP-2131,2024-09-01,0,10,125.0,0.0
3702,EMP-2133,2024-09-01,0,10,125.0,0.0
3703,EMP-2134,2024-09-01,0,3,37.5,0.0
3704,EMP-2136,2024-09-01,1,0,0.0,70.8
3705,EMP-2137,2024-09-01,2,0,0.0,133.4
3706,EMP-2139,2024-09-01,1,0,0.0,27.73
3707,EMP-2142,2024-09-01,0,11,137.5,0.0
3708,EMP-2144,2024-09-01,0,19,237.5,0.0
3709,EMP-2145,2024-09-01,1,0,0.0,74.83
3710,EMP-2146,2024-09-01,0,14,175.0,0.0
3711,EMP-2147,2024-09-01,0,19,237.5,0.0
3712,EMP-2148,2024-09-01,0,13,162.5,0.0
3713,EMP-2149,2024-09-01,0,12,150.0,0.0
3714,EMP-2150,2024-09-01,0,20,250.0,0.0
3715,EMP-2151,2024-09-01,1,0,0.0,35.17
3716,EMP-2152,2024-09-01,1,0,0.0,120.4
3717,EMP-2156,2024-09-01,1,0,0.0,30.83
3718,EMP-2157,2024-09-01,0,18,225.0,0.0
3719,EMP-2158,2024-09-01,0,1,12.5,0.0
3720,EMP-2159,2024-09-01,0,10,125.0,0.0
3721,EMP-2160,2024-09-01,0,10,125.0,0.0
3722,EMP-2161,2024-09-01,0,4,50.0,0.0
3723,EMP-2164,2024-09-01,0,7,87.5,0.0
3724,EMP-2165,2024-09-01,0,3,37.5,0.0
3725,EMP-2167,2024-09-01,0,2,25.0,0.0
3726,EMP-2168,2024-09-01,0,0,0.0,0.0
3727,EMP-2170,2024-09-01,0,3,37.5,0.0
3728,EMP-2171,2024-09-01,0,4,50.0,0.0
3729,EMP-2172,2024-09-01,0,4,50.0,0.0
3730,EMP-2173,2024-09-01,5,0,0.0,255.33
3731,EMP-2174,2024-09-01,0,4,50.0,0.0
3732,EMP-2175,2024-09-01,1,0,0.0,65.5
3733,EMP-2177,2024-09-01,0,14,175.0,0.0
3734,EMP-2178,2024-09-01,0,18,225.0,0.0
3735,EMP-2180,2024-09-01,0,10,125.0,0.0
3736,EMP-2181,2024-09-01,0,3,37.5,0.0
3737,EMP-2182,2024-09-01,3,0,0.0,379.3
3738,EMP-2183,2024-09-01,0,3,37.5,0.0
3739,EMP-2184,2024-09-01,0,1,12.5,0.0
3740,EMP-2185,2024-09-01,0,16,200.0,0.0
3741,EMP-2186,2024-09-01,0,7,87.5,0.0
3742,EMP-2187,2024-09-01,1,0,0.0,43.83
3743,EMP-2188,2024-09-01,0,15,187.5,0.0
3744,EMP-2189,2024-09-01,0,18,225.0,0.0
3745,EMP-2190,2024-09-01,2,0,0.0,82.93
3746,EMP-2191,2024-09-01,0,15,187.5,0.0
3747,EMP-2192,2024-09-01,0,19,237.5,0.0
3748,EMP-2194,2024-09-01,0,13,162.5,0.0
3749,EMP-2195,2024-09-01,0,3,37.5,0.0
3750,EMP-2197,2024-09-01,0,11,137.5,0.0
3751,EMP-2198,2024-09-01,1,0,0.0,30.57
3752,EMP-2199,2024-09-01,1,0,0.0,32.87
3753,EMP-2200,2024-09-01,0,17,212.5,0.0
3754,EMP-2201,2024-09-01,0,6,75.0,0.0
3755,EMP-2203,2024-09-01,1,0,0.0,31.07
3756,EMP-2204,2024-09-01,0,13,162.5,0.0
3757,EMP-2206,2024-09-01,0,1,12.5,0.0
3758,EMP-2208,2024-09-01,2,0,0.0,210.87
3759,EMP-2210,2024-09-01,1,0,0.0,31.37
3760,EMP-2211,2024-09-01,3,0,0.0,78.1
3761,EMP-2212,2024-09-01,0,12,150.0,0.0
3762,EMP-2213,2024-09-01,0,4,50.0,0.0
3763,EMP-2214,2024-09-01,0,4,50.0,0.0
